Record #:  0
Notes :


6/26/20192:23:20 PMRecord #:  0
Notes :


6/26/20192:23:20 PM
Codes Data

Status Bits	CH1	CH2	CH3	CH4	CH5	CH6	CH7	CH8	
FFFFFFFFFFC69340	00002365	FFFFFFFFFFFFE220	000000F9	FFFFFFFFFFFFD859	FFFFFFFFFFFFC4B6	000014EC	FFFFFFFFFFFFDE5B	0000079B
FFFFFFFFFFC68340	00002374	FFFFFFFFFFFFE22B	00000100	FFFFFFFFFFFFD86A	FFFFFFFFFFFFC4BA	00001500	FFFFFFFFFFFFDE6B	00000795
FFFFFFFFFFC68340	00002374	FFFFFFFFFFFFE20F	0000010E	FFFFFFFFFFFFD86F	FFFFFFFFFFFFC4C6	000014FB	FFFFFFFFFFFFDE7B	000007A8
FFFFFFFFFFC68340	00002364	FFFFFFFFFFFFE21A	0000010C	FFFFFFFFFFFFD86A	FFFFFFFFFFFFC4D5	000014FC	FFFFFFFFFFFFDE85	000007B1
FFFFFFFFFFC68340	00002372	FFFFFFFFFFFFE230	00000112	FFFFFFFFFFFFD853	FFFFFFFFFFFFC4D0	00001501	FFFFFFFFFFFFDE7A	000007A6
FFFFFFFFFFC68340	0000238F	FFFFFFFFFFFFE225	00000105	FFFFFFFFFFFFD84F	FFFFFFFFFFFFC4D1	000014E5	FFFFFFFFFFFFDE6E	000007A8
FFFFFFFFFFC68340	00002382	FFFFFFFFFFFFE217	00000114	FFFFFFFFFFFFD85A	FFFFFFFFFFFFC4CE	000014E2	FFFFFFFFFFFFDE77	000007AA
FFFFFFFFFFC68340	0000236D	FFFFFFFFFFFFE217	000000FB	FFFFFFFFFFFFD856	FFFFFFFFFFFFC4C6	000014F2	FFFFFFFFFFFFDE76	0000079D
FFFFFFFFFFC68340	0000238B	FFFFFFFFFFFFE213	000000E5	FFFFFFFFFFFFD847	FFFFFFFFFFFFC4BE	000014EE	FFFFFFFFFFFFDE7B	0000079A
FFFFFFFFFFC69340	00002388	FFFFFFFFFFFFE20E	000000F4	FFFFFFFFFFFFD842	FFFFFFFFFFFFC4CC	000014DC	FFFFFFFFFFFFDE95	000007A9
FFFFFFFFFFC68340	00002376	FFFFFFFFFFFFE21A	00000102	FFFFFFFFFFFFD83E	FFFFFFFFFFFFC4D0	000014DF	FFFFFFFFFFFFDE83	000007AB
FFFFFFFFFFC68340	00002369	FFFFFFFFFFFFE221	000000F8	FFFFFFFFFFFFD856	FFFFFFFFFFFFC4C3	000014F9	FFFFFFFFFFFFDE84	00000798
FFFFFFFFFFC68340	00002380	FFFFFFFFFFFFE230	000000FB	FFFFFFFFFFFFD856	FFFFFFFFFFFFC4C2	000014F0	FFFFFFFFFFFFDE7E	000007A8
FFFFFFFFFFC68340	00002373	FFFFFFFFFFFFE222	0000010A	FFFFFFFFFFFFD85B	FFFFFFFFFFFFC4C5	000014E8	FFFFFFFFFFFFDE79	000007AC
FFFFFFFFFFC68340	00002367	FFFFFFFFFFFFE210	00000109	FFFFFFFFFFFFD85B	FFFFFFFFFFFFC4C9	000014EC	FFFFFFFFFFFFDE78	000007A3
FFFFFFFFFFC68340	00002369	FFFFFFFFFFFFE21C	00000114	FFFFFFFFFFFFD859	FFFFFFFFFFFFC4D0	000014EE	FFFFFFFFFFFFDE7E	00000798
FFFFFFFFFFC68340	00002368	FFFFFFFFFFFFE22D	00000117	FFFFFFFFFFFFD85F	FFFFFFFFFFFFC4C9	000014EF	FFFFFFFFFFFFDE77	000007A1
FFFFFFFFFFC69340	00002368	FFFFFFFFFFFFE227	000000FD	FFFFFFFFFFFFD85B	FFFFFFFFFFFFC4CD	000014EF	FFFFFFFFFFFFDE6E	000007AB
FFFFFFFFFFC68340	00002374	FFFFFFFFFFFFE238	00000100	FFFFFFFFFFFFD857	FFFFFFFFFFFFC4D3	000014F7	FFFFFFFFFFFFDE6F	000007A9
FFFFFFFFFFC68340	0000238F	FFFFFFFFFFFFE228	0000010F	FFFFFFFFFFFFD84F	FFFFFFFFFFFFC4C0	000014F4	FFFFFFFFFFFFDE75	000007A7
FFFFFFFFFFC68340	0000237A	FFFFFFFFFFFFE218	00000114	FFFFFFFFFFFFD854	FFFFFFFFFFFFC4C6	000014F9	FFFFFFFFFFFFDE72	000007AA
FFFFFFFFFFC68340	0000236D	FFFFFFFFFFFFE21A	0000010C	FFFFFFFFFFFFD858	FFFFFFFFFFFFC4CE	000014F6	FFFFFFFFFFFFDE71	0000079D
FFFFFFFFFFC68340	00002362	FFFFFFFFFFFFE218	00000108	FFFFFFFFFFFFD849	FFFFFFFFFFFFC4CA	000014E5	FFFFFFFFFFFFDE72	000007A3
FFFFFFFFFFC68340	0000235C	FFFFFFFFFFFFE220	00000102	FFFFFFFFFFFFD848	FFFFFFFFFFFFC4CF	000014DC	FFFFFFFFFFFFDE75	000007AE
FFFFFFFFFFC68340	00002371	FFFFFFFFFFFFE225	000000F9	FFFFFFFFFFFFD85E	FFFFFFFFFFFFC4CD	000014EF	FFFFFFFFFFFFDE79	000007A9
FFFFFFFFFFC69340	00002373	FFFFFFFFFFFFE238	00000103	FFFFFFFFFFFFD858	FFFFFFFFFFFFC4C1	000014FF	FFFFFFFFFFFFDE87	0000079F
FFFFFFFFFFC68340	0000237C	FFFFFFFFFFFFE21B	00000106	FFFFFFFFFFFFD858	FFFFFFFFFFFFC4CC	00001512	FFFFFFFFFFFFDE78	00000798
FFFFFFFFFFC68340	00002380	FFFFFFFFFFFFE217	000000FB	FFFFFFFFFFFFD868	FFFFFFFFFFFFC4C4	000014FD	FFFFFFFFFFFFDE78	000007A5
FFFFFFFFFFC68340	00002386	FFFFFFFFFFFFE226	000000F4	FFFFFFFFFFFFD85E	FFFFFFFFFFFFC4C7	000014F1	FFFFFFFFFFFFDE8A	000007B3
FFFFFFFFFFC68340	00002387	FFFFFFFFFFFFE213	000000E9	FFFFFFFFFFFFD853	FFFFFFFFFFFFC4C9	000014F5	FFFFFFFFFFFFDE82	00000793
FFFFFFFFFFC68340	0000236E	FFFFFFFFFFFFE20C	000000F6	FFFFFFFFFFFFD85D	FFFFFFFFFFFFC4BE	00001507	FFFFFFFFFFFFDE7D	0000079F
FFFFFFFFFFC68340	00002384	FFFFFFFFFFFFE21C	000000F8	FFFFFFFFFFFFD854	FFFFFFFFFFFFC4BF	00001504	FFFFFFFFFFFFDE6B	0000079E
FFFFFFFFFFC68340	00002374	FFFFFFFFFFFFE227	000000F0	FFFFFFFFFFFFD85B	FFFFFFFFFFFFC4B9	000014EF	FFFFFFFFFFFFDE7B	00000792
FFFFFFFFFFC68340	00002367	FFFFFFFFFFFFE230	000000F0	FFFFFFFFFFFFD862	FFFFFFFFFFFFC4BA	000014D5	FFFFFFFFFFFFDE97	0000078D
FFFFFFFFFFC69340	00002365	FFFFFFFFFFFFE220	000000E6	FFFFFFFFFFFFD85A	FFFFFFFFFFFFC4D9	000014D6	FFFFFFFFFFFFDE82	0000079A
FFFFFFFFFFC68340	00002370	FFFFFFFFFFFFE215	000000FE	FFFFFFFFFFFFD844	FFFFFFFFFFFFC4DF	000014E0	FFFFFFFFFFFFDE89	000007A9
FFFFFFFFFFC68340	00002388	FFFFFFFFFFFFE21A	00000108	FFFFFFFFFFFFD83D	FFFFFFFFFFFFC4DF	000014EF	FFFFFFFFFFFFDE8B	0000079C
FFFFFFFFFFC68340	0000236E	FFFFFFFFFFFFE235	00000102	FFFFFFFFFFFFD85B	FFFFFFFFFFFFC4C9	000014F8	FFFFFFFFFFFFDE89	000007A6
FFFFFFFFFFC68340	00002385	FFFFFFFFFFFFE21C	00000100	FFFFFFFFFFFFD85B	FFFFFFFFFFFFC4BF	000014E4	FFFFFFFFFFFFDE84	000007AB
FFFFFFFFFFC68340	00002399	FFFFFFFFFFFFE21C	00000102	FFFFFFFFFFFFD862	FFFFFFFFFFFFC4BA	000014E5	FFFFFFFFFFFFDE7A	0000079D
FFFFFFFFFFC68340	0000237B	FFFFFFFFFFFFE21B	000000FD	FFFFFFFFFFFFD84E	FFFFFFFFFFFFC4D1	000014EC	FFFFFFFFFFFFDE73	000007A4
FFFFFFFFFFC68340	00002372	FFFFFFFFFFFFE21A	0000010D	FFFFFFFFFFFFD854	FFFFFFFFFFFFC4BB	000014F3	FFFFFFFFFFFFDE8B	0000079A
FFFFFFFFFFC69340	0000237C	FFFFFFFFFFFFE21D	00000114	FFFFFFFFFFFFD850	FFFFFFFFFFFFC4BD	000014F3	FFFFFFFFFFFFDE84	0000078E
FFFFFFFFFFC68340	00002381	FFFFFFFFFFFFE222	00000109	FFFFFFFFFFFFD844	FFFFFFFFFFFFC4D5	000014FC	FFFFFFFFFFFFDE82	0000079A
FFFFFFFFFFC68340	00002375	FFFFFFFFFFFFE20B	0000010F	FFFFFFFFFFFFD858	FFFFFFFFFFFFC4D7	000014E4	FFFFFFFFFFFFDE75	000007A6
FFFFFFFFFFC68340	0000236F	FFFFFFFFFFFFE218	0000010E	FFFFFFFFFFFFD853	FFFFFFFFFFFFC4DD	000014DB	FFFFFFFFFFFFDE75	000007A3
FFFFFFFFFFC68340	0000236C	FFFFFFFFFFFFE222	00000107	FFFFFFFFFFFFD84A	FFFFFFFFFFFFC4C9	000014E9	FFFFFFFFFFFFDE80	00000790
FFFFFFFFFFC68340	00002377	FFFFFFFFFFFFE229	00000100	FFFFFFFFFFFFD84F	FFFFFFFFFFFFC4C4	000014E1	FFFFFFFFFFFFDE82	00000798
FFFFFFFFFFC68340	0000236C	FFFFFFFFFFFFE21E	000000EC	FFFFFFFFFFFFD853	FFFFFFFFFFFFC4CA	000014EA	FFFFFFFFFFFFDE78	000007B9
FFFFFFFFFFC68340	0000236F	FFFFFFFFFFFFE21A	000000FA	FFFFFFFFFFFFD854	FFFFFFFFFFFFC4DC	00001503	FFFFFFFFFFFFDE73	000007BA
FFFFFFFFFFC69340	00002377	FFFFFFFFFFFFE215	00000112	FFFFFFFFFFFFD842	FFFFFFFFFFFFC4D0	00001505	FFFFFFFFFFFFDE7B	000007B5
FFFFFFFFFFC68340	0000237C	FFFFFFFFFFFFE217	000000F8	FFFFFFFFFFFFD842	FFFFFFFFFFFFC4C6	000014F6	FFFFFFFFFFFFDE75	000007AA
FFFFFFFFFFC68340	00002376	FFFFFFFFFFFFE222	00000102	FFFFFFFFFFFFD845	FFFFFFFFFFFFC4C9	000014EA	FFFFFFFFFFFFDE6E	00000798
FFFFFFFFFFC68340	00002380	FFFFFFFFFFFFE21D	000000FB	FFFFFFFFFFFFD835	FFFFFFFFFFFFC4CE	000014E7	FFFFFFFFFFFFDE75	000007A0
FFFFFFFFFFC68340	00002384	FFFFFFFFFFFFE214	000000EF	FFFFFFFFFFFFD839	FFFFFFFFFFFFC4CA	000014E7	FFFFFFFFFFFFDE7A	000007A4
FFFFFFFFFFC68340	00002368	FFFFFFFFFFFFE215	000000FB	FFFFFFFFFFFFD851	FFFFFFFFFFFFC4C2	000014E9	FFFFFFFFFFFFDE7A	00000797
FFFFFFFFFFC68340	0000235D	FFFFFFFFFFFFE20F	0000010E	FFFFFFFFFFFFD854	FFFFFFFFFFFFC4CB	000014E3	FFFFFFFFFFFFDE80	000007AA
FFFFFFFFFFC68340	00002380	FFFFFFFFFFFFE210	00000103	FFFFFFFFFFFFD84A	FFFFFFFFFFFFC4C4	000014EE	FFFFFFFFFFFFDE93	000007A5
FFFFFFFFFFC68340	0000236D	FFFFFFFFFFFFE220	00000101	FFFFFFFFFFFFD854	FFFFFFFFFFFFC4C3	000014E9	FFFFFFFFFFFFDE9B	000007B1
FFFFFFFFFFC69340	00002364	FFFFFFFFFFFFE221	00000111	FFFFFFFFFFFFD854	FFFFFFFFFFFFC4C1	000014DA	FFFFFFFFFFFFDE7B	000007A6
FFFFFFFFFFC68340	0000237D	FFFFFFFFFFFFE21E	00000110	FFFFFFFFFFFFD859	FFFFFFFFFFFFC4D8	000014E9	FFFFFFFFFFFFDE83	00000795
FFFFFFFFFFC68340	0000236C	FFFFFFFFFFFFE21D	0000010C	FFFFFFFFFFFFD856	FFFFFFFFFFFFC4D8	000014F3	FFFFFFFFFFFFDE85	000007A3
FFFFFFFFFFC68340	00002376	FFFFFFFFFFFFE221	00000100	FFFFFFFFFFFFD84C	FFFFFFFFFFFFC4DE	00001502	FFFFFFFFFFFFDE7F	000007AE
FFFFFFFFFFC68340	0000237B	FFFFFFFFFFFFE234	000000FE	FFFFFFFFFFFFD84C	FFFFFFFFFFFFC4C7	00001503	FFFFFFFFFFFFDE71	0000079C
FFFFFFFFFFC68340	00002372	FFFFFFFFFFFFE23A	0000010F	FFFFFFFFFFFFD856	FFFFFFFFFFFFC4BE	000014FE	FFFFFFFFFFFFDE71	00000798
FFFFFFFFFFC68340	00002377	FFFFFFFFFFFFE224	0000011A	FFFFFFFFFFFFD859	FFFFFFFFFFFFC4D1	000014F7	FFFFFFFFFFFFDE85	00000789
FFFFFFFFFFC68340	00002377	FFFFFFFFFFFFE22A	000000FD	FFFFFFFFFFFFD86D	FFFFFFFFFFFFC4C8	000014F3	FFFFFFFFFFFFDE84	00000798
FFFFFFFFFFC69340	00002389	FFFFFFFFFFFFE22E	000000FE	FFFFFFFFFFFFD851	FFFFFFFFFFFFC4C5	000014D8	FFFFFFFFFFFFDE83	0000079A
FFFFFFFFFFC68340	00002385	FFFFFFFFFFFFE228	00000103	FFFFFFFFFFFFD84F	FFFFFFFFFFFFC4C4	000014DA	FFFFFFFFFFFFDE89	000007A8
FFFFFFFFFFC68340	0000237E	FFFFFFFFFFFFE218	000000F8	FFFFFFFFFFFFD85B	FFFFFFFFFFFFC4D0	00001502	FFFFFFFFFFFFDE89	000007B1
FFFFFFFFFFC68340	0000237D	FFFFFFFFFFFFE21A	000000E9	FFFFFFFFFFFFD851	FFFFFFFFFFFFC4C9	00001500	FFFFFFFFFFFFDE82	000007AE
FFFFFFFFFFC68340	00002365	FFFFFFFFFFFFE229	000000EE	FFFFFFFFFFFFD842	FFFFFFFFFFFFC4CE	00001502	FFFFFFFFFFFFDE8A	0000079B
FFFFFFFFFFC68340	0000236D	FFFFFFFFFFFFE212	00000102	FFFFFFFFFFFFD856	FFFFFFFFFFFFC4D0	000014F3	FFFFFFFFFFFFDE83	00000797
FFFFFFFFFFC68340	0000237B	FFFFFFFFFFFFE221	00000103	FFFFFFFFFFFFD84B	FFFFFFFFFFFFC4D4	000014EA	FFFFFFFFFFFFDE76	00000786
FFFFFFFFFFC68340	00002391	FFFFFFFFFFFFE21F	00000103	FFFFFFFFFFFFD855	FFFFFFFFFFFFC4CC	000014F0	FFFFFFFFFFFFDE86	00000795
FFFFFFFFFFC69340	0000238B	FFFFFFFFFFFFE210	0000010F	FFFFFFFFFFFFD85E	FFFFFFFFFFFFC4B9	000014E7	FFFFFFFFFFFFDE7C	000007B1
FFFFFFFFFFC68340	0000236C	FFFFFFFFFFFFE221	000000FE	FFFFFFFFFFFFD863	FFFFFFFFFFFFC4BC	000014FE	FFFFFFFFFFFFDE82	0000079C
FFFFFFFFFFC68340	00002378	FFFFFFFFFFFFE226	000000F9	FFFFFFFFFFFFD85A	FFFFFFFFFFFFC4CC	00001507	FFFFFFFFFFFFDE97	0000079B
FFFFFFFFFFC68340	00002377	FFFFFFFFFFFFE215	00000105	FFFFFFFFFFFFD855	FFFFFFFFFFFFC4D0	000014F4	FFFFFFFFFFFFDE8D	000007A2
FFFFFFFFFFC68340	00002371	FFFFFFFFFFFFE218	0000011B	FFFFFFFFFFFFD84F	FFFFFFFFFFFFC4C7	000014E5	FFFFFFFFFFFFDE7B	0000079F
FFFFFFFFFFC68340	0000237A	FFFFFFFFFFFFE22B	00000104	FFFFFFFFFFFFD860	FFFFFFFFFFFFC4CB	000014FD	FFFFFFFFFFFFDE82	000007A1
FFFFFFFFFFC68340	0000237D	FFFFFFFFFFFFE218	000000F6	FFFFFFFFFFFFD83F	FFFFFFFFFFFFC4C5	00001503	FFFFFFFFFFFFDE82	000007AC
FFFFFFFFFFC68340	00002379	FFFFFFFFFFFFE208	000000FD	FFFFFFFFFFFFD840	FFFFFFFFFFFFC4CF	000014FE	FFFFFFFFFFFFDE7A	000007BC
FFFFFFFFFFC68340	00002372	FFFFFFFFFFFFE213	000000F2	FFFFFFFFFFFFD836	FFFFFFFFFFFFC4D4	000014F5	FFFFFFFFFFFFDE76	000007BF
FFFFFFFFFFC69340	00002383	FFFFFFFFFFFFE221	00000103	FFFFFFFFFFFFD849	FFFFFFFFFFFFC4C7	000014F1	FFFFFFFFFFFFDE85	000007B3
FFFFFFFFFFC68340	00002383	FFFFFFFFFFFFE222	00000105	FFFFFFFFFFFFD842	FFFFFFFFFFFFC4B8	000014F2	FFFFFFFFFFFFDE78	000007B0
FFFFFFFFFFC68340	00002381	FFFFFFFFFFFFE218	0000010A	FFFFFFFFFFFFD855	FFFFFFFFFFFFC4B6	000014E5	FFFFFFFFFFFFDE84	000007A8
FFFFFFFFFFC68340	00002379	FFFFFFFFFFFFE21E	00000105	FFFFFFFFFFFFD856	FFFFFFFFFFFFC4D1	000014EA	FFFFFFFFFFFFDE8A	0000079A
FFFFFFFFFFC68340	00002380	FFFFFFFFFFFFE219	00000101	FFFFFFFFFFFFD853	FFFFFFFFFFFFC4CD	000014E9	FFFFFFFFFFFFDE78	0000079C
FFFFFFFFFFC68340	00002394	FFFFFFFFFFFFE208	000000F7	FFFFFFFFFFFFD851	FFFFFFFFFFFFC4CC	000014E8	FFFFFFFFFFFFDE75	000007A5
FFFFFFFFFFC68340	00002386	FFFFFFFFFFFFE20B	000000F5	FFFFFFFFFFFFD841	FFFFFFFFFFFFC4C3	000014E8	FFFFFFFFFFFFDE74	000007A9
FFFFFFFFFFC68340	00002372	FFFFFFFFFFFFE210	0000010A	FFFFFFFFFFFFD846	FFFFFFFFFFFFC4B3	000014EB	FFFFFFFFFFFFDE72	000007AE
FFFFFFFFFFC69340	00002373	FFFFFFFFFFFFE20C	0000010A	FFFFFFFFFFFFD845	FFFFFFFFFFFFC4BC	000014EA	FFFFFFFFFFFFDE81	000007BF
FFFFFFFFFFC68340	00002379	FFFFFFFFFFFFE212	0000010D	FFFFFFFFFFFFD85B	FFFFFFFFFFFFC4C2	000014E9	FFFFFFFFFFFFDE85	000007A5
FFFFFFFFFFC68340	0000237E	FFFFFFFFFFFFE21E	00000102	FFFFFFFFFFFFD851	FFFFFFFFFFFFC4BE	000014E7	FFFFFFFFFFFFDE82	0000079F
FFFFFFFFFFC68340	00002381	FFFFFFFFFFFFE20D	0000010F	FFFFFFFFFFFFD83F	FFFFFFFFFFFFC4B8	000014F8	FFFFFFFFFFFFDE90	000007A1
FFFFFFFFFFC68340	0000238A	FFFFFFFFFFFFE214	00000101	FFFFFFFFFFFFD83A	FFFFFFFFFFFFC4C0	000014EF	FFFFFFFFFFFFDE8A	000007AC
FFFFFFFFFFC68340	00002374	FFFFFFFFFFFFE214	0000010C	FFFFFFFFFFFFD845	FFFFFFFFFFFFC4BF	000014F3	FFFFFFFFFFFFDE94	000007AC
FFFFFFFFFFC68340	0000236B	FFFFFFFFFFFFE211	00000112	FFFFFFFFFFFFD858	FFFFFFFFFFFFC4C1	000014F9	FFFFFFFFFFFFDE87	00000793
FFFFFFFFFFC68340	0000237C	FFFFFFFFFFFFE211	00000107	FFFFFFFFFFFFD85A	FFFFFFFFFFFFC4C5	000014EE	FFFFFFFFFFFFDE82	000007A7
FFFFFFFFFFC69340	00002381	FFFFFFFFFFFFE213	000000FD	FFFFFFFFFFFFD856	FFFFFFFFFFFFC4B7	000014EE	FFFFFFFFFFFFDE6E	000007A1
FFFFFFFFFFC68340	0000236D	FFFFFFFFFFFFE222	0000010E	FFFFFFFFFFFFD858	FFFFFFFFFFFFC4B2	000014F0	FFFFFFFFFFFFDE78	00000797
FFFFFFFFFFC68340	00002361	FFFFFFFFFFFFE21B	00000103	FFFFFFFFFFFFD85C	FFFFFFFFFFFFC4B5	000014DF	FFFFFFFFFFFFDE7C	0000079B
FFFFFFFFFFC68340	00002367	FFFFFFFFFFFFE212	000000F6	FFFFFFFFFFFFD847	FFFFFFFFFFFFC4BC	000014ED	FFFFFFFFFFFFDE7A	00000798
FFFFFFFFFFC68340	00002372	FFFFFFFFFFFFE216	00000103	FFFFFFFFFFFFD83C	FFFFFFFFFFFFC4C6	000014E4	FFFFFFFFFFFFDE7F	000007A2
FFFFFFFFFFC68340	00002382	FFFFFFFFFFFFE221	0000010E	FFFFFFFFFFFFD857	FFFFFFFFFFFFC4C1	000014E0	FFFFFFFFFFFFDE89	000007B3
FFFFFFFFFFC68340	0000236F	FFFFFFFFFFFFE229	00000106	FFFFFFFFFFFFD85B	FFFFFFFFFFFFC4C8	000014EF	FFFFFFFFFFFFDE81	000007AF
FFFFFFFFFFC68340	00002374	FFFFFFFFFFFFE222	00000107	FFFFFFFFFFFFD85A	FFFFFFFFFFFFC4CB	000014F2	FFFFFFFFFFFFDE85	000007AE
FFFFFFFFFFC68340	00002376	FFFFFFFFFFFFE220	00000108	FFFFFFFFFFFFD84A	FFFFFFFFFFFFC4BC	000014F3	FFFFFFFFFFFFDE7F	000007AB
FFFFFFFFFFC69340	00002382	FFFFFFFFFFFFE20C	00000109	FFFFFFFFFFFFD843	FFFFFFFFFFFFC4C1	000014E5	FFFFFFFFFFFFDE71	000007B0
FFFFFFFFFFC68340	00002383	FFFFFFFFFFFFE212	000000FD	FFFFFFFFFFFFD83B	FFFFFFFFFFFFC4BF	000014E6	FFFFFFFFFFFFDE86	000007A7
FFFFFFFFFFC68340	00002385	FFFFFFFFFFFFE208	000000F8	FFFFFFFFFFFFD847	FFFFFFFFFFFFC4BB	000014F4	FFFFFFFFFFFFDE71	000007A5
FFFFFFFFFFC68340	00002385	FFFFFFFFFFFFE215	000000F9	FFFFFFFFFFFFD84A	FFFFFFFFFFFFC4AB	00001504	FFFFFFFFFFFFDE7E	000007A4
FFFFFFFFFFC68340	00002381	FFFFFFFFFFFFE217	00000105	FFFFFFFFFFFFD845	FFFFFFFFFFFFC4B0	00001505	FFFFFFFFFFFFDE7D	000007AE
FFFFFFFFFFC68340	00002375	FFFFFFFFFFFFE21D	00000105	FFFFFFFFFFFFD845	FFFFFFFFFFFFC4AB	000014EB	FFFFFFFFFFFFDE8A	000007A6
FFFFFFFFFFC68340	00002374	FFFFFFFFFFFFE210	00000107	FFFFFFFFFFFFD845	FFFFFFFFFFFFC4B8	000014DF	FFFFFFFFFFFFDE80	000007A8
FFFFFFFFFFC68340	00002370	FFFFFFFFFFFFE215	0000010D	FFFFFFFFFFFFD847	FFFFFFFFFFFFC4CE	000014E1	FFFFFFFFFFFFDE8E	0000079A
FFFFFFFFFFC69340	00002373	FFFFFFFFFFFFE22B	00000105	FFFFFFFFFFFFD851	FFFFFFFFFFFFC4C1	000014DB	FFFFFFFFFFFFDE86	000007A1
FFFFFFFFFFC68340	0000235B	FFFFFFFFFFFFE238	000000F8	FFFFFFFFFFFFD85A	FFFFFFFFFFFFC4B2	000014E6	FFFFFFFFFFFFDE6E	000007A5
FFFFFFFFFFC68340	00002365	FFFFFFFFFFFFE226	000000EC	FFFFFFFFFFFFD856	FFFFFFFFFFFFC4BA	000014DD	FFFFFFFFFFFFDE79	000007AA
FFFFFFFFFFC68340	00002363	FFFFFFFFFFFFE215	000000FF	FFFFFFFFFFFFD857	FFFFFFFFFFFFC4C6	000014E7	FFFFFFFFFFFFDE75	000007AF
FFFFFFFFFFC68340	0000236C	FFFFFFFFFFFFE214	00000103	FFFFFFFFFFFFD859	FFFFFFFFFFFFC4B9	000014F4	FFFFFFFFFFFFDE80	0000079A
FFFFFFFFFFC68340	0000237A	FFFFFFFFFFFFE215	00000100	FFFFFFFFFFFFD851	FFFFFFFFFFFFC4BD	000014F9	FFFFFFFFFFFFDE8A	00000777
FFFFFFFFFFC68340	0000238D	FFFFFFFFFFFFE20B	0000010A	FFFFFFFFFFFFD84F	FFFFFFFFFFFFC4B2	000014F4	FFFFFFFFFFFFDE85	00000784
FFFFFFFFFFC68340	0000237E	FFFFFFFFFFFFE212	00000108	FFFFFFFFFFFFD854	FFFFFFFFFFFFC4B7	000014F2	FFFFFFFFFFFFDE7B	00000798
FFFFFFFFFFC69340	00002365	FFFFFFFFFFFFE22A	00000107	FFFFFFFFFFFFD84E	FFFFFFFFFFFFC4CB	000014EB	FFFFFFFFFFFFDE7E	0000079D
FFFFFFFFFFC68340	00002367	FFFFFFFFFFFFE208	000000FE	FFFFFFFFFFFFD847	FFFFFFFFFFFFC4D5	000014E2	FFFFFFFFFFFFDE81	000007A1
FFFFFFFFFFC68340	00002372	FFFFFFFFFFFFE206	0000010B	FFFFFFFFFFFFD841	FFFFFFFFFFFFC4C1	000014F9	FFFFFFFFFFFFDE87	000007B2
FFFFFFFFFFC68340	00002373	FFFFFFFFFFFFE211	00000107	FFFFFFFFFFFFD84A	FFFFFFFFFFFFC4BF	000014F2	FFFFFFFFFFFFDE80	000007B0
FFFFFFFFFFC68340	0000236D	FFFFFFFFFFFFE20A	000000F6	FFFFFFFFFFFFD844	FFFFFFFFFFFFC4BC	000014E0	FFFFFFFFFFFFDE89	000007AE
FFFFFFFFFFC68340	00002371	FFFFFFFFFFFFE206	000000FC	FFFFFFFFFFFFD858	FFFFFFFFFFFFC4C2	000014E8	FFFFFFFFFFFFDE91	000007B1
FFFFFFFFFFC68340	0000238E	FFFFFFFFFFFFE210	00000102	FFFFFFFFFFFFD854	FFFFFFFFFFFFC4D3	000014F8	FFFFFFFFFFFFDE76	000007A2
FFFFFFFFFFC68340	00002383	FFFFFFFFFFFFE222	0000010A	FFFFFFFFFFFFD843	FFFFFFFFFFFFC4C8	00001511	FFFFFFFFFFFFDE6A	000007A2
FFFFFFFFFFC68340	00002371	FFFFFFFFFFFFE21F	00000108	FFFFFFFFFFFFD83B	FFFFFFFFFFFFC4D0	000014FB	FFFFFFFFFFFFDE91	000007AA
FFFFFFFFFFC69340	00002377	FFFFFFFFFFFFE218	0000010A	FFFFFFFFFFFFD83B	FFFFFFFFFFFFC4C8	000014F0	FFFFFFFFFFFFDE83	000007AC
FFFFFFFFFFC68340	0000237C	FFFFFFFFFFFFE209	00000103	FFFFFFFFFFFFD845	FFFFFFFFFFFFC4CB	000014F7	FFFFFFFFFFFFDE70	00000793
FFFFFFFFFFC68340	00002386	FFFFFFFFFFFFE20E	00000103	FFFFFFFFFFFFD845	FFFFFFFFFFFFC4B8	000014E7	FFFFFFFFFFFFDE6F	00000795
FFFFFFFFFFC68340	00002372	FFFFFFFFFFFFE212	00000101	FFFFFFFFFFFFD84F	FFFFFFFFFFFFC4AE	000014E2	FFFFFFFFFFFFDE78	000007B7
FFFFFFFFFFC68340	00002369	FFFFFFFFFFFFE20D	000000FF	FFFFFFFFFFFFD865	FFFFFFFFFFFFC4A8	000014ED	FFFFFFFFFFFFDE8A	000007B5
FFFFFFFFFFC68340	0000236F	FFFFFFFFFFFFE20F	00000105	FFFFFFFFFFFFD85D	FFFFFFFFFFFFC4B8	000014F3	FFFFFFFFFFFFDE87	000007A8
FFFFFFFFFFC68340	00002389	FFFFFFFFFFFFE20B	0000010D	FFFFFFFFFFFFD847	FFFFFFFFFFFFC4C4	000014EF	FFFFFFFFFFFFDE85	000007A5
FFFFFFFFFFC68340	0000236C	FFFFFFFFFFFFE201	0000010A	FFFFFFFFFFFFD847	FFFFFFFFFFFFC4C9	000014EB	FFFFFFFFFFFFDE9D	00000798
FFFFFFFFFFC69340	00002370	FFFFFFFFFFFFE208	0000010C	FFFFFFFFFFFFD851	FFFFFFFFFFFFC4C7	000014E4	FFFFFFFFFFFFDE85	000007A1
